DRAWPOINT ID,OBS. DATE,Extraction Rate,HOD,Specific UI,%MATERIAL TYPE,%FRAGMENTATION,Water,CLASSDP_ACTUAL,CLASSDP_ACTUAL_Ajd_Smote
P17_45N,2/4/2022,164.561402,74.52583622,1.2,80,57.5,0.01,1,1
P17_45S,2/4/2022,174.2030795,97.6723857,1.2,80,60,0.01,1,1
P17_46N,2/4/2022,154.0095487,72.30960767,0.1,80,55,0.01,1,1
P17_46S,2/4/2022,162.5851821,95.9698704,1.1,80,57.5,0.01,1,1
P17_47N,2/4/2022,148.2686157,70.99383856,0.1,80,57.5,0.01,1,1
P17_47S,2/4/2022,116.6437885,64.74275766,0.2,80,65,0.01,1,1
P17_48N,2/4/2022,102.000178,41.14228475,0.2,80,60.25,0.01,1,1
P17_49N,2/4/2022,333.825523,35.52370124,0.5,71,62.5,0.01,1,1
P17_49S,2/4/2022,228.6638326,35.87304318,1.3,68,55,0.01,1,1
P18_37N,2/4/2022,231.1834392,27.7604693,3,86,50,0.01,1,1
P18_37S,2/4/2022,114.0785538,47.65936626,1.2,86,135.5,2,3,1
P18_38N,2/4/2022,114.9806591,41.69621818,1.1,80,110,0.01,1,1
P18_38S,2/4/2022,118.501815,53.8427281,2.2,84,55,0.01,1,1
P18_39N,2/4/2022,152.2529356,53.61963258,2.1,80,58,0.01,1,1
P18_39S,2/4/2022,146.5840913,66.95627071,0.1,83,60,1,2,1
P18_40N,2/4/2022,160.5234278,59.49760767,2.1,80,57.5,0.01,1,1
P18_40S,2/4/2022,138.4474338,65.82413397,0.2,80,65,1,2,1
P18_41N,2/4/2022,147.3758893,63.33490802,2.1,80,50,0.01,1,1
P18_41S,2/4/2022,159.0265187,79.03377185,2.2,80,52.5,0.01,1,1
P18_42S,2/4/2022,153.7008029,86.84853967,1.1,80,140,0.01,1,1
P18_43N,2/4/2022,157.300758,73.18023359,3.1,80,55.25,0.01,1,1
P18_43S,2/4/2022,176.9051109,103.2562437,1.1,80,50.5,0.01,1,1
P18_44N,2/4/2022,176.0648879,87.57326509,1.2,80,55,0.01,1,1
P18_44S,2/4/2022,191.1978296,116.5845215,1.1,80,62.75,0.01,1,1
P18_45S,2/4/2022,188.2361364,122.7509633,1.2,80,60,0.01,1,1
P18_46N,2/4/2022,156.0079697,93.01012484,1.1,80,55,0.01,1,1
P18_47N,2/4/2022,116.9910724,64.8676145,0.2,74,45.5,0.01,1,1
P18_48N,2/4/2022,125.3101705,46.37678482,0.2,68,50,0.01,1,1
P18_49N,2/4/2022,183.086142,33.26860372,1.2,56,45.5,1,2,1
P18_50N,2/4/2022,108.7195179,27.85423036,1.1,59,55,2,3,1
P19_37N,2/4/2022,70.41906831,38.14783549,1,89,300,2,3,1
P19_37S,2/4/2022,77.38406752,48.50910375,0.2,88.5,52.75,2,3,1
P19_38N,2/4/2022,83.27437135,44.61649286,0.6,88.5,70,2,3,1
P19_38S,2/4/2022,102.0830634,57.68491845,0.1,87.5,80,2,3,1
P19_39N,2/4/2022,97.17134076,52.07362086,0.3,89,65,2,3,1
P19_39S,2/4/2022,109.6880228,63.41722309,0.2,82.5,53,2,3,1
P19_40N,2/4/2022,105.4061458,55.55773377,0.1,81.5,300,1,2,1
P19_40S,2/4/2022,111.4585213,70.04372131,0.1,80,75.5,0.01,1,1
P19_41N,2/4/2022,113.5413713,62.95152333,1.2,80,95,0.01,1,1
P19_42N,2/4/2022,125.3028284,75.0160503,1.2,77,50.5,0.01,1,1
P19_42S,2/4/2022,152.1684835,105.0499807,1.2,80,225,0.01,1,1
P19_43N,2/4/2022,138.4390112,85.7633269,1.2,80,70,0.01,1,1
P19_44N,2/4/2022,149.468847,96.11744911,1.2,80,55,0.01,1,1
P19_44S,2/4/2022,162.9135995,126.1790962,1.1,80,300,0.01,1,1
P19_45N,2/4/2022,159.0421493,107.2503463,0.3,80,300,0.01,1,1
P19_45S,2/4/2022,145.5506358,123.4790616,0.4,80,55,0.01,1,1
P19_46S,2/4/2022,132.7734229,119.2253337,0.1,68,65.5,0.01,1,1
P19_47N,2/4/2022,122.5818593,73.15265923,0.1,74,60,1,2,1
P19_49S,2/4/2022,136.4403723,40.51130105,0.1,71,237.5,0.01,1,1
P19_50N,2/4/2022,135.1073781,31.17032854,0.2,56,60,2,3,1
P20_37N,2/4/2022,127.4430344,65.13583202,1.1,90,70,2,3,1
P20_37S,2/4/2022,127.0104791,71.64509172,3.1,90,48,2,3,1
P20_38S,2/4/2022,157.6496855,91.87211495,2.3,88.5,47.75,2,3,1
P20_39S,2/4/2022,163.2523935,102.2949063,1.3,82.5,65.25,1,2,1
P20_40N,2/4/2022,161.5862261,91.28831999,0.1,81,237.5,0.01,1,1
P20_40S,2/4/2022,184.7695473,119.3706233,0.5,80,75.25,0.01,1,1
P20_41S,2/4/2022,195.9486683,140.3757395,0.1,80,235.25,0.01,1,1
P20_42N,2/4/2022,190.7164144,125.8842196,1.4,80,55,0.01,1,1
P20_43N,2/4/2022,184.2413192,127.2099527,1.3,80,208,0.01,1,1
P20_43S,2/4/2022,200.5252324,152.431778,1.5,80,50.5,2,3,1
P20_43S,1/21/2022,200.5252324,152.431778,0.3,80,41,3,3,1
P20_44S,2/4/2022,177.7507393,165.853562,1.2,80,210,0.01,1,1
P20_45N,2/4/2022,168.4400027,139.3108737,0.3,77,60.25,1,2,1
P20_45S,2/4/2022,172.7633641,166.1589966,0.3,74,70.5,2,3,1
P20_46N,2/4/2022,152.5856998,133.6128204,0.2,74,300,2,3,1
P20_47N,2/4/2022,163.143769,92.53107785,0.3,62,65.5,1,2,1
P20_47S,2/4/2022,132.3798419,82.85025246,2.1,38,46.25,1,5,1
P20_47S,1/21/2022,132.3798419,82.85025246,2.2,38,29.75,1,5,1
P20_48N,2/4/2022,149.0122799,53.14118115,1.2,35,56,0.01,1,1
P20_48S,2/4/2022,81.019682,42.86855496,5,32,260,1,2,1
P20_48S,1/21/2022,81.019682,42.86855496,2,32,46,1,2,1
P20_49N,2/4/2022,138.8144016,40.81935962,2.2,62,133.25,1,2,1
P20_50N,2/4/2022,136.6331657,33.54200148,1.2,56,87.75,3,3,1
P21_36S,2/15/2022,97.72988317,68.99554277,1.3,90,43.25,2,3,1
P21_37N,2/15/2022,120.7300519,69.23011793,0.1,90,48.25,1,2,1
P21_37S,2/15/2022,136.887184,92.87973978,1.2,90,50,0.01,1,1
P21_38N,2/15/2022,136.8059267,82.74056348,0.1,88,50,0.01,1,1
P21_38S,2/15/2022,134.9346835,100.233345,0.4,88.5,50,1,2,1
P21_39N,2/15/2022,147.6954513,94.72015701,0.1,84.5,45.5,1,2,1
P21_39S,2/15/2022,155.8177857,118.3376809,0.3,82,45.5,1,2,1
P21_40N,2/15/2022,180.0796494,116.9195933,1.3,80,45.5,1,2,1
P21_40S,2/15/2022,197.0075936,158.1319926,0.2,80,50,0.01,1,1
P21_41N,2/15/2022,188.0329852,135.6263296,2.1,80,300,0.01,1,1
P21_41S,2/15/2022,186.8681824,157.3961222,3.1,80,82.75,0.01,1,1
P21_42N,2/15/2022,186.0642432,140.4257208,0.1,80,95.25,2,3,1
P21_42S,2/15/2022,182.8286436,172.3342505,1.2,80,300,0.01,1,1
P21_43N,2/15/2022,180.0086772,139.1692905,3.2,80,52.75,1,2,1
P21_43S,2/15/2022,169.0170436,167.6782901,1,80,102.75,0.01,1,1
P21_44N,2/15/2022,143.1628791,138.0185697,2.1,80,50,0.01,1,1
P21_44S,2/15/2022,149.6114497,162.4438915,2,80,47.75,0.01,1,1
P21_45N,2/15/2022,148.1842958,145.764222,2.2,77,47.75,0.01,1,1
P21_45S,2/15/2022,157.9558327,170.984153,1,80,53,0.01,1,1
P21_46N,2/15/2022,141.9586896,142.2884355,4.1,59,41,2,3,1
P21_47N,2/15/2022,126.7231818,80.28455308,1.2,35,34.25,2,9,1
P21_47S,2/15/2022,117.80625,149.0275207,0.4,29,29.75,2,6,1
P21_48N,2/15/2022,82.01256546,43.11441181,2.2,32,41,2,3,1
P21_48S,2/15/2022,100.2734365,131.0779752,1.1,32,34.25,2,6,1
P22_47N,2/15/2022,114.5081847,145.4938792,2.1,65,32,2,6,1
P22_47S,2/15/2022,119.9543303,153.328274,0.2,56,29.75,2,6,1
P22_48N,2/15/2022,105.5833717,136.811441,1.1,62,32,1,5,1
P23_37N,2/15/2022,147.2804564,113.6294866,1.3,88,43.25,2,3,1
P23_37S,2/15/2022,158.833888,152.5208804,0.1,74,43.25,1,2,1
P23_46N,2/15/2022,99.11745926,137.4995985,0.1,62,43.25,2,3,1
P23_46N,1/29/2022,99.11745926,137.4995985,3.1,62,43.25,2,3,1
P23_46S,2/15/2022,92.77109336,150.6981172,2.1,35,29.75,2,6,1
P23_46S,1/29/2022,92.77109336,150.6981172,3.1,35,29.75,2,6,1
P23_47N,2/15/2022,97.26686781,128.6421542,0.2,38,25.25,2,6,1
P24_34S,2/15/2022,110.1688998,110.8105049,1.2,90,47.75,3,3,1
P24_35N,2/15/2022,113.6636557,105.7539443,1.4,90,47.75,0.01,1,1
P24_35S,2/15/2022,129.0546426,130.8129834,2.1,86,47.75,2,3,1
P24_35S,1/28/2022,129.0546426,130.8129834,2.1,86,47.75,2,3,1
P24_36N,2/15/2022,138.0995456,127.367623,0.4,84,43.25,1,2,1
P24_36N,1/25/2022,138.0995456,127.367623,2.1,84,45.5,2,3,1
P24_36S,2/15/2022,162.3465225,169.4982178,2.2,82,102.5,2,3,1
P24_36S,1/25/2022,162.3465225,169.4982178,3.4,82,67.75,2,3,1
P24_37N,2/15/2022,138.6640311,136.0488306,0.2,72,45.5,2,3,1
P24_37S,2/15/2022,159.7496859,181.9856898,2.2,72.5,47.75,0.01,1,1
P24_37S,1/25/2022,159.7496859,181.9856898,2.1,72.5,52.75,0.01,1,1
P24_38N,2/15/2022,143.5694968,146.7206874,0.1,76,300,0.01,1,1
P24_38N,1/25/2022,143.5694968,146.7206874,0.1,76,260,0.01,1,1
P24_38S,2/15/2022,149.8846747,179.8285786,2,76,145.25,0.01,1,1
P24_38S,1/25/2022,149.8846747,179.8285786,2.3,76,135,0.01,1,1
P24_39N,2/15/2022,133.3588236,171.0888495,0.5,79,300,0.01,1,1
P24_39N,1/25/2022,133.3588236,171.0888495,1.6,79,197.75,0.01,1,1
P24_39S,2/15/2022,142.6473893,180.2281216,2,80,300,0.01,1,1
P24_39S,1/25/2022,142.6473893,180.2281216,3.1,80,262.5,0.01,1,1
P24_40N,2/15/2022,138.534062,184.4296108,0.5,80,65,0.01,1,1
P24_40N,1/25/2022,138.534062,184.4296108,1.5,80,262.5,0.01,1,1
P24_40S,2/15/2022,138.6465954,184.0657334,2.1,80,300,0.01,1,1
P24_40S,1/25/2022,138.6465954,184.0657334,3.1,80,300,0.01,1,1
P24_41N,2/15/2022,118.8968399,168.1720797,0.4,80,65,0.01,1,1
P24_41N,1/25/2022,118.8968399,168.1720797,1.5,80,237.5,0.01,1,1
P24_41S,2/15/2022,132.5449437,183.438387,3.2,80,55.25,0.01,1,1
P24_41S,1/25/2022,132.5449437,183.438387,2.4,80,77.75,0.01,1,1
P24_42N,2/15/2022,115.0637668,168.280015,2.2,80,300,0.01,1,1
P24_42S,2/15/2022,125.1522171,179.9917635,3,80,55,0.01,1,1
P24_42S,1/25/2022,125.1522171,179.9917635,2,80,97.75,0.01,1,1
P24_43N,2/15/2022,105.4104165,158.9616598,2.2,80,47.75,0.01,1,1
P24_43N,1/25/2022,105.4104165,158.9616598,0.4,80,177.75,0.01,1,1
P24_43S,2/15/2022,113.0476767,168.2881319,5.1,74,43.25,0.01,4,1
P24_43S,1/25/2022,113.0476767,168.2881319,2.1,74,41,0.01,1,1
P24_44N,2/15/2022,94.2248299,147.2057484,2.2,74,43.25,0.01,1,1
P24_44N,1/25/2022,94.2248299,147.2057484,1.2,74,65.75,0.01,1,1
P24_44S,2/15/2022,101.2141522,154.9874015,2.2,71,43.25,1,2,1
P24_44S,1/25/2022,101.2141522,154.9874015,4,71,75.5,0.01,1,1
P24_45N,2/15/2022,89.00996482,143.3938479,2.2,65,43.25,0.01,1,1
P24_45S,2/15/2022,89.50864666,143.3235377,5,47,43.75,2,6,1
P24_46N,2/15/2022,87.08320589,142.856958,1.2,44,27.5,0.01,4,1
P26_17S,2/1/2022,34.936336,46.55492877,2.2,68,45.5,2,3,1
P26_18S,2/1/2022,39.68570274,48.08255152,3.1,59,50.5,2,3,1
P26_19S,2/1/2022,44.13180517,53.64626421,0.1,38,43.25,1,2,1
P26_20S,2/1/2022,56.85366275,64.49922448,0.2,17,38.75,2,3,1
P26_21S,2/1/2022,55.6964992,66.17024141,0.3,13,48.25,2,3,1
P26_22S,2/1/2022,55.02284528,71.14803824,0.2,12.5,39.25,2,6,1
P26_22S,1/21/2022,55.02284528,71.14803824,1.1,12.5,32.25,2,6,1
P26_23S,2/1/2022,58.97433902,74.90053793,1.1,13,34.25,2,6,1
P26_23S,1/21/2022,58.97433902,74.90053793,2.3,13,23.25,3,6,1
P26_24S,2/1/2022,47.44048854,66.23717619,3,59,41,2,3,1
P26_32S,2/8/2022,103.4520228,94.60716854,1,90,47.75,3,3,1
P26_33N,2/8/2022,104.0557051,102.8303308,2.5,90,41,3,3,1
P26_33S,2/1/2022,137.7186214,124.9478494,1,85,32,3,6,1
P26_33S,2/8/2022,137.7186214,124.9478494,2,85,48,3,6,1
P26_33S,1/28/2022,137.7186214,124.9478494,0.4,85,47.75,3,3,1
P26_34N,2/8/2022,139.8626762,136.6947176,2.2,74,43.25,0.01,1,1
P26_34S,2/8/2022,181.9629566,163.1779621,2.2,74,72.5,0.01,1,1
P26_35N,2/8/2022,164.6188329,167.0439921,2.3,74,50,0.01,1,1
P26_35S,2/8/2022,167.1272227,161.880263,1,71.5,60,0.01,1,1
P26_36N,2/8/2022,164.5994747,174.4731973,2.3,71,50.5,0.01,1,1
P26_36S,2/8/2022,178.5044708,181.1230036,0.3,76,62.5,0.01,1,1
P26_37N,2/8/2022,142.3753858,163.3174847,2.1,80,300,0.01,1,1
P26_37S,2/8/2022,162.206902,181.1513713,0.4,80,47.75,0.01,1,1
P26_38N,2/8/2022,151.9726242,179.8449168,3,80,47.75,0.01,1,1
P26_38S,2/8/2022,150.3374436,177.0813913,1.4,80,43.25,0.01,1,1
P26_39N,2/8/2022,134.0806951,171.2530223,3.1,80,145,0.01,1,1
P26_39S,2/8/2022,130.9785544,165.7914604,2.2,80,57.5,0.01,1,1
P26_40N,2/8/2022,123.8674138,165.9913703,3,80,300,0.01,1,1
P26_40S,2/8/2022,135.6364048,178.4654602,2.2,80,50,0.01,1,1
P26_41S,2/8/2022,124.0297888,171.1993215,3.1,80,50,0.01,1,1
P26_42N,1/25/2022,115.8292716,167.4552359,3.1,64,62.5,2,3,1
P26_42S,2/8/2022,107.0453416,155.5937361,3.2,52,43.25,0.01,1,1
P26_42S,1/25/2022,107.0453416,155.5937361,1.2,52,67.75,0.01,1,1
P26_43N,2/1/2022,107.1262062,159.9025762,4,53,29.75,3,6,1
P26_43N,2/8/2022,107.1262062,159.9025762,3,44,23,3,6,1
P26_43N,1/28/2022,107.1262062,159.9025762,4,44,25.25,3,3,1
P26_43S,2/8/2022,107.0354783,159.1493501,2.4,56,53.25,1,2,1
P26_43S,1/25/2022,107.0354783,159.1493501,2.3,48,58.25,1,2,1
P26_44N,2/8/2022,105.8556103,160.4188319,1,48,41,1,2,1
P26_44N,1/25/2022,105.8556103,160.4188319,2.1,56,38.75,1,2,1
P27_16N,2/1/2022,41.21122886,48.85792242,2.1,72,47.75,2,3,1
P27_16S,2/1/2022,40.6617161,50.35001044,1.2,74,47.75,2,3,1
P27_17S,2/1/2022,56.55753948,62.12749448,2.1,68,50,1,2,1
P27_18N,2/1/2022,66.58080175,65.21216815,0.1,41,45.5,2,3,1
P27_18S,2/1/2022,80.52683077,88.18665582,1.2,44,50,0.01,1,1
P27_19N,2/1/2022,82.97004555,80.78679648,3,38,43.25,0.01,1,1
P27_19S,2/1/2022,85.79977315,98.3920529,0.2,38,43.25,0.01,1,1
P27_20N,2/1/2022,92.91237386,90.94227929,2.2,17,38.75,0.01,1,1
P27_20S,2/1/2022,103.8563698,118.750042,0.3,36,58.25,0.01,1,1
P27_21N,2/1/2022,108.1017031,106.9714359,2.1,14,53.75,0.01,1,1
P27_21N,1/21/2022,108.1017031,106.9714359,1.3,14,46,2,3,1
P27_21S,2/1/2022,108.246414,134.1457072,0.1,17,38.75,0.01,1,1
P27_22N,2/1/2022,100.0306846,110.6906399,2.3,52,83,0.01,1,1
P27_22N,1/21/2022,100.0306846,110.6906399,1.1,52,46,0.01,1,1
P27_23N,2/1/2022,90.91901674,103.1183366,2.2,41.5,68.75,1,2,1
P27_24N,2/1/2022,73.1555499,89.7787026,2.3,52,53.25,2,3,1
P27_24N,1/21/2022,73.1555499,89.7787026,5,52,46,2,3,1
P27_24S,2/1/2022,62.37690603,97.13901815,0.2,59,41,0.01,1,1
P27_25N,2/1/2022,55.0892883,73.9608776,2,74.5,60.25,2,3,1
P27_25S,2/1/2022,42.73342508,75.25673044,1.4,77.5,83,2,3,1
P27_26N,2/1/2022,41.81068551,61.97916881,1.2,79,45.5,2,3,1
P27_31S,2/8/2022,114.8150465,94.15588879,1.2,87,55,3,3,1
P27_32S,2/8/2022,146.1783784,120.2587907,2,82,300,1,2,1
P27_33S,2/8/2022,173.5080339,144.2621622,2.4,78,55.25,0.01,1,1
P27_34S,2/8/2022,171.1903719,151.8107116,1,78,100.25,0.01,1,1
P27_35N,2/8/2022,157.2371528,153.650312,1.3,80,62.75,0.01,1,1
P27_35S,2/8/2022,172.0190961,164.1079389,0.5,80,45.5,0.01,1,1
P27_36N,2/8/2022,164.8598933,169.0215629,0.2,80,55.25,0.01,1,1
P27_36S,2/8/2022,185.3903686,186.3473279,0.6,80,50,0.01,1,1
P27_38S,2/8/2022,150.317411,175.808189,1.2,80,110,0.01,1,1
P27_39N,2/8/2022,129.9827517,164.7043758,1.4,80,55,0.01,1,1
P27_40N,2/8/2022,130.358037,172.4079048,3.1,80,85.25,0.01,1,1
P27_41S,1/21/2022,110.412024,153.9865383,4.1,71,46,0.01,1,1
P27_42S,2/1/2022,100.7493317,146.9441079,2.2,59,18.5,2,9,1
P27_42S,1/21/2022,100.7493317,146.9441079,4,59,32,2,6,1
P28_14S,2/8/2022,41.1683348,47.75258895,1.1,78.5,122.5,2,3,1
P28_15N,1/18/2022,48.42638352,53.30362999,1.3,75.5,57.5,2,3,1
P28_15S,2/8/2022,44.64297671,50.3895205,2.1,77,55,1,2,1
P28_15S,1/18/2022,44.64297671,50.3895205,0.1,77,47.75,2,3,1
P28_16N,2/8/2022,58.65945552,62.54133631,1.1,74,300,2,3,1
P28_16N,1/18/2022,58.65945552,62.54133631,0.2,74,52.75,2,3,1
P28_16S,2/8/2022,56.76264555,58.14804278,1.2,74,55,1,2,1
P28_16S,1/18/2022,56.76264555,58.14804278,0.2,74,57.75,2,3,1
P28_17N,2/8/2022,73.89187066,74.17898188,1.2,71,50,0.01,1,1
P28_17N,1/18/2022,73.89187066,74.17898188,0.2,71,50,2,3,1
P28_18N,2/8/2022,100.8306606,104.6714319,0.2,59,43.25,0.01,1,1
P28_18N,1/18/2022,100.8306606,104.6714319,0.1,59,43.25,0.01,1,1
P28_18S,2/8/2022,106.3405656,108.8917582,0.3,62,47.75,0.01,1,1
P28_18S,1/18/2022,106.3405656,108.8917582,0.1,62,50,0.01,1,1
P28_19N,1/18/2022,118.2103719,126.944247,0.1,47,41,0.01,1,1
P28_19S,2/8/2022,129.0379641,134.3322075,0.3,32,32,0.01,1,1
P28_19S,1/18/2022,129.0379641,134.3322075,0.3,32,45.5,0.01,1,1
P28_20N,2/8/2022,141.4235724,153.4549815,1.3,38,36.5,0.01,1,1
P28_20S,2/8/2022,127.1505671,139.5125947,1.2,55.5,90.75,0.01,1,1
P28_20S,1/18/2022,127.1505671,139.5125947,0.3,55.5,41,0.01,1,1
P28_21N,2/8/2022,131.2570672,157.8138076,0.2,59,92.75,0.01,1,1
P28_21N,1/18/2022,131.2570672,157.8138076,0.3,59,38.75,0.01,1,1
P28_21S,2/8/2022,125.7932426,150.2470736,1.3,48.5,38.75,0.01,1,1
P28_21S,1/18/2022,125.7932426,150.2470736,0.3,48.5,45.5,0.01,1,1
P28_22N,2/8/2022,101.8790162,134.3883181,1,55.5,300,0.01,1,1
P28_22N,1/18/2022,101.8790162,134.3883181,0.4,55.5,300,1,2,1
P28_22S,2/8/2022,103.922555,132.5438078,1.3,65,41,0.01,1,1
P28_22S,1/18/2022,103.922555,132.5438078,0.1,65,222.75,0.01,1,1
P28_23N,2/8/2022,99.41376008,136.0672151,1.1,59,300,0.01,1,1
P28_23S,2/8/2022,84.01818677,119.1273883,3.2,68,53,0.01,1,1
P28_23S,1/18/2022,84.01818677,119.1273883,0.4,68,90.5,0.01,1,1
P28_24N,2/8/2022,75.35474963,112.6042818,1.2,74,300,1,2,1
P28_24N,1/18/2022,75.35474963,112.6042818,0.1,74,300,1,2,1
P28_24S,2/8/2022,71.87509063,107.9442946,3.2,74,62.75,1,2,1
P28_24S,1/18/2022,71.87509063,107.9442946,0.3,74,47.75,2,3,1
P28_25N,2/8/2022,66.66512897,104.6300479,1.1,73.5,65,0.01,1,1
P28_25N,1/18/2022,66.66512897,104.6300479,0.1,73.5,300,2,3,1
P28_30S,2/15/2022,111.4695161,77.74508569,0.1,90,65.5,2,3,1
P28_31S,2/15/2022,123.1712854,91.72380527,0.2,82,47.75,2,3,1
P28_32N,2/15/2022,130.6196163,109.8862826,0.2,76,300,2,3,1
P28_32S,2/15/2022,147.8624547,115.0445459,0.2,77,132.5,1,2,1
P28_33N,2/15/2022,141.1397708,121.604378,0.1,74,55,0.01,1,1
P28_33S,2/15/2022,178.0272503,142.7629952,0.1,77.5,62.5,0.01,1,1
P28_34N,2/15/2022,142.1693041,129.9412641,0.1,77.5,50,0.01,1,1
P28_34S,2/15/2022,168.1542367,147.1205634,0.1,78,55,0.01,1,1
P28_35N,2/15/2022,142.2734171,139.6739882,0.1,78,50,0.01,1,1
P28_35S,2/15/2022,160.6840705,147.9105648,0.2,80,77.5,0.01,1,1
P28_36N,2/15/2022,153.0497723,157.8183019,0.3,80,57.5,0.01,1,1
P28_36S,2/15/2022,146.5427855,149.1124631,0.1,80,57.5,0.01,1,1
P28_37S,2/15/2022,129.7765328,144.7037818,0.1,80,60,0.01,1,1
P28_38N,2/15/2022,114.1387183,138.9834482,2.2,80,57.5,0.01,1,1
P28_38S,2/15/2022,120.6382708,143.1575753,1.2,80,50,0.01,1,1
P28_39N,2/15/2022,110.0917121,139.7134518,3.1,80,300,0.01,1,1
P28_39S,2/15/2022,108.0639366,137.5601474,2.2,80,60,0.01,1,1
P28_40S,2/15/2022,89.46030817,123.981887,2.1,74,47.75,0.01,1,1
P28_41S,2/15/2022,76.45742166,112.7350297,2.1,71,45.5,0.01,1,1
P28_42N,1/29/2022,85.59125867,128.2671965,1.1,62,23,2,6,1
P29_14N,2/8/2022,75.38701171,68.4874777,0.1,74,50,1,2,1
P29_14N,1/18/2022,75.38701171,68.4874777,0.5,74,50.25,1,2,1
P29_14S,2/8/2022,67.01862612,61.34224848,0.2,77,50,1,2,1
P29_14S,1/18/2022,67.01862612,61.34224848,0.3,77,55,2,3,1
P29_15N,2/8/2022,66.83209087,64.09922318,0.2,74,50,1,2,1
P29_15S,1/18/2022,78.43181255,68.55842912,0.1,75.5,50,1,2,1
P29_16N,2/8/2022,87.3760795,77.20854986,0.1,80,50,1,2,1
P29_16N,1/18/2022,87.3760795,77.20854986,0.2,80,57.5,1,2,1
P29_17N,2/8/2022,100.5196694,94.48663604,0.1,65,45.5,1,2,1
P29_17N,1/18/2022,100.5196694,94.48663604,0.1,65,47.75,1,2,1
P29_17S,2/8/2022,107.3556317,98.97791522,0.3,68,47.75,1,2,1
P29_17S,1/18/2022,107.3556317,98.97791522,0.1,68,70.25,1,2,1
P29_18N,2/8/2022,120.7300138,120.5403592,0.1,56,300,0.01,1,1
P29_18N,1/18/2022,120.7300138,120.5403592,0.2,56,45.5,0.01,1,1
P29_18S,2/8/2022,127.3727554,125.1596455,0.3,38,43.25,0.01,1,1
P29_18S,1/18/2022,127.3727554,125.1596455,1.3,38,43.25,0.01,1,1
P29_19N,1/18/2022,148.0852596,150.7945129,1,56,300,0.01,1,1
P29_19S,2/8/2022,144.0833019,140.3030406,0.3,59,48.5,0.01,1,1
P29_20N,1/18/2022,153.875524,164.0422872,2.2,56,45.5,0.01,1,1
P29_20S,2/8/2022,146.4648382,156.5428848,0.4,47,55.75,0.01,4,1
P29_20S,1/18/2022,146.4648382,156.5428848,0.1,47,41,0.01,1,1
P29_21N,2/8/2022,143.1124889,167.7931195,1.3,53,100.5,0.01,1,1
P29_21N,1/18/2022,143.1124889,167.7931195,2.2,53,43.75,0.01,1,1
P29_21S,2/8/2022,124.3182375,148.0127634,1.3,68,88,0.01,1,1
P29_21S,1/18/2022,124.3182375,148.0127634,1.1,68,73,0.01,1,1
P29_22N,2/8/2022,117.2975438,146.6671592,0.2,65,300,0.01,1,1
P29_22N,1/18/2022,117.2975438,146.6671592,2.3,65,43.25,0.01,1,1
P29_22S,2/8/2022,113.7122194,142.7458556,2.2,74,105,0.01,1,1
P29_23N,1/18/2022,104.1902384,142.2532046,1.1,71,53,0.01,1,1
P29_23S,2/8/2022,92.69103145,126.7529094,2.1,82.5,300,0.01,1,1
P29_23S,1/18/2022,92.69103145,126.7529094,1.2,82.5,55.25,2,3,1
P29_24N,2/8/2022,102.8905963,144.6828995,0.2,87.5,300,2,3,1
P29_24N,1/18/2022,102.8905963,144.6828995,0.1,87.5,52.75,2,3,1
P29_40N,1/21/2022,69.75310418,101.6939777,2.1,65,43.5,0.01,1,1
P29_41N,1/21/2022,64.3617341,98.50819715,1.1,47,34.25,0.01,4,1
P30_12S,1/25/2022,44.82742053,46.12747033,0.1,62,45.5,1,2,1
P30_13N,1/25/2022,67.94044807,60.41642936,2.1,80,57.5,2,3,1
P30_14N,1/25/2022,67.01530617,61.34033951,2.2,74,45.5,1,2,1
P30_14S,1/25/2022,61.34191676,57.34787968,5,68,45.5,1,2,1
P30_15N,1/25/2022,68.33000466,62.66570785,2.1,80,60,2,3,1
P30_15S,1/25/2022,60.06041413,57.55577806,4,63.5,47.75,1,2,1
P30_16N,1/25/2022,94.09580053,85.98514739,1.1,62,47.75,0.01,1,1
P30_16S,1/25/2022,85.97515382,76.64336097,4,71,60,0.01,1,1
P30_17N,1/25/2022,102.354111,95.4292172,0.1,56,47.75,0.01,1,1
P30_17S,1/25/2022,99.35984476,91.1755745,4,65,47.75,0.01,1,1
P30_18S,1/25/2022,98.40705486,98.01764468,4,53,55.25,0.01,1,1
P30_19N,1/25/2022,127.5185599,126.7948879,0.3,59,45.5,0.01,1,1
P30_19S,1/25/2022,116.3399249,121.8339746,4.1,38,50,0.01,1,1
P30_20N,1/25/2022,131.6438761,143.0099348,1.1,47,300,0.01,1,1
P30_20S,1/25/2022,109.1654752,121.9651784,5.1,62,63,0.01,1,1
P30_21S,1/25/2022,83.72339217,106.4302599,2,74,47.75,2,3,1
P30_22N,1/25/2022,101.7235353,130.1006483,2.2,83,52.5,0.01,1,1
P30_22S,1/25/2022,85.4110915,111.7764254,5,80,52.5,2,3,1
P30_23N,1/25/2022,90.40522696,124.189543,0.1,87,52.75,2,3,1
P30_28S,1/21/2022,58.48009289,46.75552888,1.1,90,55.25,2,3,1
P30_29N,1/21/2022,77.58637728,56.51966668,1.1,90,57.75,0.01,1,1
P30_29S,1/21/2022,102.7176594,66.09469494,1.4,90,48.25,1,2,1
P30_30S,1/21/2022,129.2182428,79.57026655,0.4,88.5,47.75,2,3,1
